Organism Name	bases	rel_bases
Neisseria sp. HMSC06F02	1200430400.0	9.81916251025e-08
Nereida ignava DSM 16309	1200384000.0	9.81878297209e-08
Clostridioides difficile DA00130	1200247842.0	9.81766924028e-08
Clostridioides difficile CD45	1200229662.0	9.8175205333e-08
Taenia pisiformis	1200000060.0	9.81564245745e-08
Actinopolyspora mzabensis	1199893414.0	9.81477012498e-08
Staphylococcus aureus DAR5850	1199883838.0	9.81469179616e-08
Escherichia coli 8-415-05_S1_C2	1199808896.0	9.81407879296e-08
Paenibacillus sp. HGH0039	1199787282.0	9.81390199689e-08
Algoriphagus alkaliphilus	1199770800.0	9.81376717905e-08
Saccharomyces cerevisiae YJM1447	1199757386.0	9.81365745653e-08
Staphylococcus aureus F92127	1199754356.0	9.81363267203e-08
Acanthoponera minor	1199581023.0	9.81221485981e-08
Janthinobacterium sp. Ant5-2-1	1199498378.0	9.81153884837e-08
Castilleja lineariloba	1199463800.0	9.81125601064e-08
Butyrivibrio sp. ob235	1199457300.0	9.81120284258e-08
Staphylococcus aureus VET0085R	1199435196.0	9.81102203846e-08
Escherichia coli 2-460-02_S4_C3	1198996048.0	9.80742993884e-08
Staphylococcus aureus F48584	1198832832.0	9.80609488066e-08
Staphylococcus aureus SMMC6014	1198657900.0	9.80466398909e-08
Escherichia coli 6-175-07_S1_C1	1198607602.0	9.80425256646e-08
Staphylococcus aureus H72119	1198250062.0	9.80132799594e-08
Staphylococcus aureus DAR116	1198139366.0	9.80042253568e-08
Staphylococcus aureus M0049	1198043214.0	9.79963604101e-08
Ceriops zippeliana	1198000080.0	9.79928321776e-08
Staphylococcus aureus LAMC6066	1197976352.0	9.7990891298e-08
Staphylococcus aureus M0928	1197943628.0	9.79882145724e-08
methane-oxidizing enrichment culture	1197928054.0	9.79869406657e-08
Brucella ovis IntaBari-2001-319-5096	1197868686.0	9.79820845404e-08
Acinetobacter baumannii 1406182	1197818994.0	9.79780198831e-08
Mycobacterium abscessus subsp. bolletii 1S-154-0310	1197622865.0	9.79619771161e-08
Salmonella enterica subsp. enterica serovar Senftenberg str. A4-543	1197567050.0	9.79574116156e-08
Rhodanobacter sp. OK091	1197533284.0	9.79546496576e-08
Staphylococcus aureus OCMM6066	1197508520.0	9.79526240362e-08
Mesorhizobium alhagi	1197484000.0	9.79506183734e-08
Fontibacter flavus	1197444900.0	9.79474201101e-08
Staphylococcus aureus F57036	1197406914.0	9.79443129686e-08
Staphylococcus aureus T51022	1197363686.0	9.79407770472e-08
Orestias cf. olivacea TT-2014	1197349056.0	9.79395803568e-08
Clostridioides difficile CD170	1197342274.0	9.79390256095e-08
Staphylococcus aureus W36570	1197268746.0	9.79330112384e-08
Dactylococcopsis salina PCC 8305	1197234540.0	9.79302132897e-08
Escherichia coli TW10246	1197182593.0	9.79259641801e-08
Vibrio cholerae HC-48B2	1197180864.0	9.7925822753e-08
Mycobacterium tuberculosis 23-Cr10_ND_3_A	1196835768.0	9.78975949299e-08
Staphylococcus aureus M79673	1196812630.0	9.78957023105e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100101	1196653969.0	9.78827243141e-08
Staphylococcus aureus W12586	1196605984.0	9.78787992843e-08
Staphylococcus aureus W35455	1196575482.0	9.78763043117e-08
Acropyga guianensis	1196370388.0	9.78595282344e-08
Salmonella enterica subsp. enterica serovar 6,7:lw:-	1196082800.0	9.7836004394e-08
Candida albicans 11E	1196077680.0	9.78355855933e-08
Ruminococcaceae bacterium KH2T8	1196037478.0	9.78322971897e-08
Escherichia coli 99.1775	1195984228.0	9.78279414985e-08
Heuchera cylindrica	1195828094.0	9.78151702032e-08
Azomonas agilis	1195818000.0	9.78143445441e-08
Escherichia coli O104:H4 str. 11-02281	1195785730.0	9.78117049544e-08
Clostridioides difficile P19	1195696378.0	9.78043962274e-08
Paragorgia kaupeka	1195639991.0	9.7799783939e-08
Megasphaera paucivorans	1195619700.0	9.77981241957e-08
Staphylococcus aureus W75262	1195539020.0	9.77915248125e-08
Mycobacterium tuberculosis TB_RSA127	1195504074.0	9.77886663339e-08
Staphylococcus aureus H79477	1195485894.0	9.77871792642e-08
Merodon aberrans	1195350600.0	9.77761126186e-08
Prevotella oris DSM 18711 = JCM 12252	1195252200.0	9.77680637922e-08
Staphylococcus aureus VET0178R	1195196024.0	9.7763468763e-08
Escherichia coli FRIK1997	1195169360.0	9.77612877274e-08
Clostridioides difficile CD34	1195094216.0	9.77551411724e-08
Hymenoscyphus repandus	1195008427.0	9.77481238881e-08
Staphylococcus aureus M0024	1194965946.0	9.77446490691e-08
Mycobacterium tuberculosis TB_RSA98	1194775460.0	9.77290678826e-08
Coriolopsis gallica	1194701580.0	9.77230247191e-08
Streptomyces ghanaensis	1194681004.0	9.77213416636e-08
Neisseria meningitidis 2001212	1194613191.0	9.77157947626e-08
Pseudospirillum japonicum	1194595730.0	9.77143665049e-08
Selenomonas bovis 8-14-1	1194534900.0	9.77093907924e-08
Mycobacterium tuberculosis TB_RSA112	1194502154.0	9.77067122673e-08
Staphylococcus aureus W25799	1194370046.0	9.7695906227e-08
Lachnospiraceae bacterium YSD2013	1194344400.0	9.76938084607e-08
Micromonospora tulbaghiae	1194292522.0	9.76895649951e-08
Enterococcus faecalis EnGen0213	1194289160.0	9.76892899936e-08
Mycobacterium tuberculosis 2231BH	1194056946.0	9.76702955812e-08
Borrelia burgdorferi CA382	1194021024.0	9.76673572688e-08
Micromonospora mirobrigensis	1193904452.0	9.7657822027e-08
Cycloclasticus sp. DSM 27168	1193870024.0	9.76550059193e-08
Staphylococcus aureus M62794	1193823232.0	9.76511784733e-08
Staphylococcus aureus H20322	1193801618.0	9.76494105126e-08
candidate division TM7 bacterium HMP_JCVI_SC0101	1193648600.0	9.76368940967e-08
Staphylococcus aureus F16533	1193450340.0	9.76206770203e-08
Uncinocarpus reesii	1193402264.0	9.76167445469e-08
Haloferax mediterranei	1192934572.0	9.75784887367e-08
Staphylococcus aureus M0039	1192920696.0	9.75773537213e-08
Luteimonas tolerans	1192826010.0	9.7569608689e-08
Clostridioides difficile P9	1192662338.0	9.75562208078e-08
Mycobacterium tuberculosis hlj090029	1192519200.0	9.75445125464e-08
Escherichia coli 7-233-03_S4_C3	1192417110.0	9.7536161889e-08
Ctenotus taeniolatus	1192406400.0	9.7535285843e-08
Escherichia coli KTE203	1192254096.0	9.75228278302e-08
Staphylococcus aureus M1030	1192215918.0	9.75197049837e-08
Burkholderiales bacterium JGI 0001003-J08	1192126500.0	9.75123908581e-08
Mycobacterium tuberculosis 71-Ps3_EMB_3_A	1192077536.0	9.7508385749e-08
Acinetobacter baumannii 1146103	1192004020.0	9.75023723595e-08
Staphylococcus aureus M55902	1191924634.0	9.74958788216e-08
Mycobacterium tuberculosis 2484AR	1191852520.0	9.74899801115e-08
Staphylococcus aureus DAR1293	1191848682.0	9.74896661746e-08
Flavobacterium araucananum	1191838470.0	9.74888308635e-08
Pasteurella bettyae CCUG 2042	1191814400.0	9.74868620093e-08
Neisseria meningitidis NM3652	1191814170.0	9.7486843196e-08
Staphylococcus aureus VET0141R	1191745258.0	9.74812064e-08
Pseudomonas sp. NFACC10-1	1191685200.0	9.74762938348e-08
Mycobacterium sp. E2660	1191598885.0	9.74692335253e-08
Flavobacterium fryxellicola	1191563952.0	9.74663761101e-08
Staphylococcus aureus M0005	1191547298.0	9.74650138626e-08
Egernia stokesii	1191476200.0	9.74591982583e-08
Neisseria gonorrhoeae FA 1090	1191348834.0	9.74487800995e-08
Ferriphaselus sp. R-1	1191340170.0	9.74480714102e-08
Staphylococcus aureus F31078	1191263690.0	9.74418155744e-08
Salmonella enterica subsp. enterica serovar Anatum str. CFSAN004005	1191212864.0	9.74376581592e-08
Staphylococcus aureus subsp. aureus CIG1096	1191179810.0	9.74349544407e-08
Staphylococcus aureus T92889	1191171174.0	9.74342480416e-08
Clostridioides difficile P2	1191157640.0	9.74331410008e-08
Acinetobacter sp. 25977_7	1191129764.0	9.74308608272e-08
Staphylococcus aureus H49831	1191114614.0	9.74296216024e-08
Staphylococcus aureus M0493	1190776870.0	9.74019951509e-08
Klebsiella pneumoniae CHS 10	1190653448.0	9.73918995995e-08
Thiothrix caldifontis	1190611200.0	9.73884438392e-08
Filimonas lacunae	1190586982.0	9.7386462879e-08
Staphylococcus aureus T35596	1190395292.0	9.73707832089e-08
Mycobacterium sp. E1214	1190300044.0	9.73629922067e-08
Staphylococcus aureus T69721	1190259548.0	9.73596797548e-08
Exiguobacterium sp. ZOR0005	1190094460.0	9.73461760489e-08
Lachnospiraceae bacterium NE2001	1190013300.0	9.73395374031e-08
Mycobacterium tuberculosis TKK_04_0096	1190003614.0	9.73387451172e-08
Dinoponera longipes	1189999750.0	9.73384290535e-08
Saccharomyces cerevisiae YJM682	1189785656.0	9.73209168031e-08
Neisseria meningitidis G2136	1189718772.0	9.73154458914e-08
Clostridioides difficile Y270	1189674556.0	9.73118291545e-08
Patagonomyrmex angustus	1189667750.0	9.73112724441e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110361	1189628607.0	9.73080706634e-08
Bifidobacterium adolescentis DSM 20087	1189548600.0	9.73015263295e-08
Chryseobacterium takakiae	1189362674.0	9.72863181375e-08
Lentzea violacea	1189287778.0	9.72801918681e-08
Yersinia enterocolitica subsp. palearctica	1189136742.0	9.7267837574e-08
Flavobacterium dankookense	1188956182.0	9.72530683047e-08
Parapedobacter luteus	1188887400.0	9.72474421423e-08
Staphylococcus aureus Sa_TPS3138	1188775600.0	9.72382972359e-08
Streptomyces sp. AVP053U2	1188768630.0	9.72377271107e-08
Escherichia coli 6-175-07_S4_C2	1188738084.0	9.7235228539e-08
Pyrenophora seminiperda	1188732292.0	9.72347547707e-08
Altererythrobacter	1188466757.0	9.72130347999e-08
Larrea tridentata	1188451350.0	9.72117745533e-08
Mesorhizobium alhagi CCNWXJ12-2	1188442000.0	9.72110097512e-08
Acinetobacter kyonggiensis	1188415904.0	9.72088751763e-08
Staphylococcus aureus M73849	1188336508.0	9.72023808204e-08
Leifsonia sp. CL147	1188041122.0	9.71782191269e-08
Curtobacterium sp. UNCCL17	1188009000.0	9.71755916431e-08
Pseudomonas sp. NFPP28	1187874000.0	9.71645490459e-08
Polaribacter sp. Hel_I_88	1187816260.0	9.71598260862e-08
Shewanella colwelliana	1187674494.0	9.71482300504e-08
Vibrio cholerae HE39	1187609544.0	9.71429173341e-08
Chlamydia psittaci 01DC11	1187579008.0	9.71404195804e-08
Staphylococcus aureus H37776	1187550122.0	9.71380567918e-08
Sporolituus thermophilus DSM 23256	1187391900.0	9.71251147043e-08
Staphylococcus aureus H12662	1187385694.0	9.7124607072e-08
Staphylococcus aureus M0112	1187238436.0	9.7112561807e-08
Saccharomyces cerevisiae YJM1248	1187098248.0	9.71010948468e-08
Mycobacterium sp. E342	1187037507.0	9.70961264143e-08
Ralstonia solanacearum Rs	1186989244.0	9.70921786449e-08
Mycobacterium tuberculosis TB_RSA142	1186988764.0	9.70921393823e-08
Janthinobacterium sp. YR213	1186917984.0	9.70863497895e-08
Nipponocypris sieboldii	1186830600.0	9.7079202039e-08
Plasmodium falciparum SenT131.10.d	1186737072.0	9.70715517277e-08
Mycobacterium tuberculosis TB_RSA131	1186681522.0	9.70670079034e-08
Mycetocola miduiensis	1186404886.0	9.7044379904e-08
Staphylococcus aureus H47169	1186359534.0	9.70406702457e-08
Rhodococcus sp. UNC363MFTsu5.1	1186347900.0	9.70397186192e-08
Heuchera bracteata	1186214300.0	9.70287905378e-08
Brucella ovis IntaBari-2002-82-58	1186156120.0	9.70240315874e-08
Clostridium botulinum E3 str. ME0702E1CS	1186035446.0	9.70141608142e-08
Staphylococcus aureus H24884	1185568906.0	9.69759992342e-08
Mycobacterium tuberculosis TB_RSA143	1185563654.0	9.69755696363e-08
Enterobacter sp. GN02454	1185487410.0	9.69693331046e-08
Leifsonia sp. 509MF	1185207758.0	9.69464584053e-08
Escherichia coli 2-427-07_S1_C3	1185169956.0	9.69433663145e-08
Mycobacterium tuberculosis BTB10-258	1185081480.0	9.69361292417e-08
Pseudobutyrivibrio ruminis DSM 9787	1185060000.0	9.69343722418e-08
Staphylococcus aureus PLAC6024	1185010982.0	9.69303627156e-08
Yersinia pestis PY-65	1184832404.0	9.6915755568e-08
Arthropoda	1184828255.0	9.69154161922e-08
Kibdelosporangium aridum	1184708400.0	9.69056124108e-08
Staphylococcus aureus M1567	1184466188.0	9.68858001919e-08
Plasmodium falciparum SenT28.04	1184403912.0	9.68807062009e-08
Escherichia coli 2-460-02_S1_C1	1184399124.0	9.68803145568e-08
Acinetobacter baumannii 25935_9	1184375086.0	9.68783483201e-08
Escherichia coli 2-222-05_S4_C3	1184367814.0	9.68777534922e-08
Staphylococcus aureus F13027	1184346200.0	9.68759855315e-08
Frateuria	1184297065.0	9.68719664351e-08
Escherichia coli 1-250-04_S4_C1	1184166824.0	9.68613131099e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120007	1184142602.0	9.68593318225e-08
Xiphophorus andersi	1184125519.0	9.68579344841e-08
Acinetobacter baumannii 923118	1184038150.0	9.68507879606e-08
Escherichia coli 2770900	1184007215.0	9.68482575699e-08
Staphylococcus aureus VET1907R	1183994922.0	9.68472520392e-08
Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795	1183989937.0	9.6846844281e-08
Aggregatibacter	1183929383.0	9.68418911445e-08
Mycobacterium tuberculosis 2099HD	1183928464.0	9.6841815973e-08
Acinetobacter sp. 1245249	1183691922.0	9.68224675432e-08
Mycobacterium aurum	1183561050.0	9.68117626041e-08
Clostridioides difficile P49	1183422252.0	9.68004093418e-08
Francisella philomiragia FSC037	1183298423.0	9.6790280499e-08
Chryseobacterium bovis DSM 19482	1183277700.0	9.67885854195e-08
Mycobacterium tuberculosis 1173CS	1183132988.0	9.67767484096e-08
Staphylococcus aureus H91384	1183127332.0	9.67762857657e-08
Rhizobium sp. NFR12	1183121400.0	9.67758005458e-08
Nosocomiicoccus ampullae	1183028413.0	9.67681944867e-08
Fusobacterium sp. CM1	1182978256.0	9.67640917937e-08
Pseudomonas sp. NFACC51	1182952800.0	9.67620095689e-08
Flavobacterium frigidimaris	1182903196.0	9.67579521096e-08
Citrobacter freundii 5-172-05_S1_C1	1182724342.0	9.67433223861e-08
Vibrio cholerae O1 str. 2010EL-1798	1182653446.0	9.67375233048e-08
Paenibacillus sp. PDC88	1182425130.0	9.67188477372e-08
Staphylococcus aureus HI049	1182390840.0	9.67160429175e-08
Staphylococcus aureus H87668	1182174498.0	9.66983467874e-08
Staphylococcus aureus OCMM6109	1182155510.0	9.66967936257e-08
Staphylococcus aureus M81490	1182002596.0	9.66842857167e-08
Staphylococcus aureus F89441	1181938764.0	9.66790644495e-08
Helicoverpa armigera densovirus	1181728884.0	9.66618968917e-08
Collimonas sp. OK607	1181470206.0	9.66407378031e-08
Duganella sp. CF458	1181436684.0	9.66379958036e-08
Staphylococcus aureus H89941	1181377608.0	9.6633163563e-08
Staphylococcus aureus VET0060R	1181146722.0	9.66142777771e-08
Arthrobacter sp. ok362	1181119584.0	9.66120579697e-08
Bhargavaea ginsengi	1180923284.0	9.65960012153e-08
Staphylococcus aureus W76995	1180888162.0	9.65931283405e-08
Lupinus breviscapus	1180830900.0	9.65884444798e-08
Streptobacillus moniliformis	1180751600.0	9.65819579764e-08
Staphylococcus aureus T78544	1180635864.0	9.65724911169e-08
Butyrivibrio sp. M55	1180233818.0	9.65396049536e-08
Staphylococcus aureus VET1908R	1180233480.0	9.65395773062e-08
Carnobacterium alterfunditum	1180192515.0	9.65362264915e-08
Mycobacterium tuberculosis TKK_05MA_0016	1180185606.0	9.65356613559e-08
Staphylococcus aureus F16108	1180145610.0	9.65323898024e-08
Mycobacterium tuberculosis MAL020162	1180076728.0	9.65267554603e-08
Pseudomonas sp. URMO17WK12:I3	1180035900.0	9.65234158517e-08
Staphylococcus aureus M1204	1179979768.0	9.65188244216e-08
Mesorhizobium sp. NFR06	1179930000.0	9.65147535477e-08
Fenneropenaeus chinensis	1179801028.0	9.65042040229e-08
Treponema porcinum	1179755700.0	9.65004963278e-08
Escherichia coli PA4	1179641620.0	9.64911649241e-08
Clostridioides difficile P3	1179624450.0	9.64897604694e-08
Pseudomonas syringae pv. persicae	1179623816.0	9.648970861e-08
Chitinophaga sancti	1179599700.0	9.64877359932e-08
Cyclobacterium halophilum	1179396070.0	9.64710796667e-08
Paracoccus chinensis	1179369796.0	9.64689305319e-08
Enterobacter cloacae complex sp. SMART_763	1179362850.0	9.64683623699e-08
Staphylococcus aureus M0021	1179264688.0	9.64603330111e-08
Aliiroseovarius crassostreae	1179183160.0	9.6453664264e-08
Rheinheimera pacifica	1178971500.0	9.64363511075e-08
Clostridioides difficile CD88	1178840690.0	9.64256512398e-08
Staphylococcus aureus W38532	1178719692.0	9.64157539644e-08
Geodermatophilus amargosae	1178657100.0	9.64106341255e-08
Staphylococcus aureus M70013	1178634246.0	9.64087647365e-08
Staphylococcus aureus VET0087R	1178161364.0	9.63700843998e-08
Staphylococcus aureus H31084	1178102784.0	9.63652927306e-08
Staphylococcus aureus FVRH6118	1178050668.0	9.63610297973e-08
Staphylococcus aureus F74023	1177727468.0	9.63345930016e-08
Staphylococcus aureus T12849	1177714944.0	9.63335685758e-08
Formivibrio citricus	1177555200.0	9.63205019932e-08
Prevotella sp. KH2C16	1177503436.0	9.63162678524e-08
Staphylococcus aureus F81381	1177443052.0	9.63113286214e-08
Mycobacterium tuberculosis MAL010133	1177406288.0	9.63083214359e-08
Escherichia coli 1-250-04_S3_C1	1177284078.0	9.62983250225e-08
Staphylococcus aureus DAR3507	1176937042.0	9.62699385131e-08
Mycobacterium tuberculosis TKK_04_0084	1176867958.0	9.62642876481e-08
Mitsuokella jalaludinii DSM 13811	1176840600.0	9.62620498453e-08
Staphylococcus aureus M1182	1176696056.0	9.62502265773e-08
Variabilichromis moorii	1176582526.0	9.62409401621e-08
Flavobacterium sp. JGI 0001001-D01	1176561600.0	9.62392284777e-08
Staphylococcus aureus W82215	1176555868.0	9.62387596172e-08
Pseudomonas sp. NFR16	1176425700.0	9.62281122632e-08
Escherichia coli 1-110-08_S4_C2	1176421740.0	9.6227788347e-08
Variovorax sp. CF079	1176412914.0	9.62270664065e-08
Copestylum caudatum	1176400200.0	9.62260264393e-08
Staphylococcus aureus T92876	1176398510.0	9.62258882023e-08
Staphylococcus aureus W31947	1176378714.0	9.62242689486e-08
Brucella melitensis bv. 1 str. G5013	1176347304.0	9.62216997043e-08
Mycobacterium tuberculosis MAL020131	1176320942.0	9.62195433713e-08
Pseudobutyrivibrio sp. C4	1176126600.0	9.62036467756e-08
Mycobacterium tuberculosis BTB08-325	1176090662.0	9.62007071544e-08
Staphylococcus aureus F82600	1175832304.0	9.61795742408e-08
Enterococcus faecalis EnGen0064	1175651110.0	9.61647531123e-08
Staphylococcus aureus W85047	1175576168.0	9.61586230803e-08
Mycobacterium tuberculosis H3986	1175550716.0	9.61565411826e-08
Clostridium thermopalmarium	1175506310.0	9.61529089043e-08
Enterobacter sp. GN02825	1175493928.0	9.61518960936e-08
Staphylococcus aureus VET0092R	1175487086.0	9.61513364384e-08
Staphylococcus aureus W45421	1175474562.0	9.61503120126e-08
Bacillus sp. RUPDJ	1175451950.0	9.61484624185e-08
Streptococcus sp. 45	1175335378.0	9.61389271767e-08
Neisseria meningitidis M13255	1175310059.0	9.6136856158e-08
Holacanthus passer	1175026646.0	9.61136738202e-08
Staphylococcus aureus M1200	1174889368.0	9.61024448894e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111095	1174694011.0	9.60864652697e-08
Pseudomonas sp. LAIL14HWK12:I7	1174590300.0	9.60779820193e-08
Influenza B virus (B/Bangladesh/3333/2007)	1174568790.0	9.60762225655e-08
Clostridioides difficile P6	1174465572.0	9.6067779641e-08
Gelidibacter algens	1174281900.0	9.60527558194e-08
Intrasporangium calvum DSM 43043	1174245768.0	9.60498003296e-08
Oreoleuciscus humilis	1174192500.0	9.60454431662e-08
Neisseria meningitidis 65014	1174098732.0	9.60377732235e-08
Enterococcus ureasiticus	1174036788.0	9.60327063892e-08
Halomonas xianhensis	1174007786.0	9.60303341121e-08
Acinetobacter baumannii 44327_5	1173976732.0	9.60277939875e-08
Prevotella aff. ruminicola Tc2-24	1173904200.0	9.60218610864e-08
Brachymonas denitrificans DSM 15123	1173729900.0	9.60076038664e-08
Flavobacterium haoranii	1173635118.0	9.59998509816e-08
Staphylococcus aureus M0778	1173536776.0	9.59918068994e-08
Staphylococcus aureus subsp. aureus CIG1057	1173530929.0	9.59913286322e-08
Staphylococcus aureus M1097	1173386084.0	9.59794807434e-08
Escherichia coli EC1868	1173337604.0	9.59755152241e-08
Mycobacterium tuberculosis TKK_04_0080	1173182468.0	9.59628255621e-08
Clostridium botulinum E3 str. 211 VH Dolman	1173153846.0	9.59604843679e-08
Mycobacterium sp. 88mf	1173086384.0	9.59549661776e-08
Hellea balneolensis DSM 19091	1173018600.0	9.59494216486e-08
Staphylococcus aureus F63712	1172980670.0	9.59463190878e-08
Staphylococcus aureus F22648	1172926130.0	9.59418578785e-08
Ochrobactrum intermedium	1172908382.0	9.59404061451e-08
Staphylococcus aureus F81389	1172889972.0	9.5938900262e-08
Micromonospora carbonacea	1172810960.0	9.59324373162e-08
Lactobacillus rogosae	1172716800.0	9.59247353091e-08
Staphylococcus aureus T44834	1172714232.0	9.59245252544e-08
Acinetobacter baumannii MRSN 3942	1172552430.0	9.59112903335e-08
Staphylococcus aureus M0763	1172539300.0	9.59102163387e-08
Cryptococcus gattii EJB52	1172530000.0	9.59094556264e-08
Burkholderia sp. OK099	1172513792.0	9.59081298604e-08
Staphylococcus aureus HIF003_B2N-C	1172335684.0	9.58935611574e-08
Staphylococcus aureus T39105	1172272256.0	9.58883729362e-08
Staphylococcus aureus M1000	1172258722.0	9.58872658954e-08
Staphylococcus aureus M87641	1172254076.0	9.58868858665e-08
Escherichia coli B28-1	1172251046.0	9.58866380215e-08
Mycobacterium tuberculosis MAL010087	1172184588.0	9.58812019554e-08
Escherichia coli 3-373-03_S1_C1	1172162570.0	9.58794009487e-08
Bordetella pertussis H939	1172128836.0	9.58766416081e-08
Mycobacterium tuberculosis XTB13-163	1171911282.0	9.585884634e-08
Escherichia coli P0302308.2	1171883538.0	9.58565769636e-08
Escherichia coli HVH 130 (4-7036876)	1171837754.0	9.5852831969e-08
Staphylococcus epidermidis AG42	1171785688.0	9.58485731256e-08
Chitinimonas koreensis DSM 17726	1171764300.0	9.5846823651e-08
Clostridioides difficile CD38	1171748066.0	9.58454957582e-08
Micromonospora haikouensis	1171730706.0	9.5844075762e-08
Staphylococcus aureus T64318	1171662216.0	9.58384734844e-08
Acinetobacter sp. OIFC021	1171628482.0	9.58357141438e-08
Staphylococcus aureus HI049C	1171594546.0	9.58329382803e-08
Sphingomonas sp. NFR04	1171575000.0	9.58313394758e-08
Clostridioides difficile P77	1171520210.0	9.58268578173e-08
Candida albicans 18J	1171460430.0	9.58219679916e-08
Staphylococcus aureus T12805	1171182062.0	9.57991983198e-08
Cheilosia soror	1171151400.0	9.57966902596e-08
Afipia	1171143400.0	9.57960358835e-08
Brucella ovis IntaBari-1993-758	1171092576.0	9.57918786319e-08
Staphylococcus aureus M0761	1171019048.0	9.57858642609e-08
Escherichia coli 1-176-05_S1_C2	1170963700.0	9.57813369597e-08
Acinetobacter baumannii 44437_3	1170845934.0	9.57717040522e-08
Dysgonomonas macrotermitis	1170558946.0	9.57482292901e-08
Staphylococcus aureus M0058	1170531824.0	9.57460107914e-08
Vibrio parahaemolyticus VPTS-2010	1170508392.0	9.57440941237e-08
Exiguobacterium arabatum	1170507398.0	9.57440128175e-08
Burkholderiales bacterium JGI 0001002-H06	1170262200.0	9.57239563527e-08
Myzostoma cirriferum	1170071400.0	9.57083494819e-08
Chryseobacterium polytrichastri	1170070310.0	9.57082603232e-08
Pseudobutyrivibrio ruminis	1169749800.0	9.56820435615e-08
Staphylococcus aureus T59813	1169667062.0	9.56752758399e-08
Citreicella aestuarii	1169561742.0	9.56666609782e-08
Enterococcus faecalis EnGen0374	1169542098.0	9.56650541576e-08
Staphylococcus aureus W33592	1169399412.0	9.56533828685e-08
Staphylococcus aureus SCLE6029	1169398604.0	9.56533167765e-08
Mycobacterium tuberculosis BTB08-183	1169219026.0	9.56386278319e-08
Staphylococcus aureus W73676	1169216198.0	9.56383965099e-08
Staphylococcus aureus S39411	1169122874.0	9.56307628852e-08
Staphylococcus aureus T36127	1169082272.0	9.56274417627e-08
Escherichia coli M16	1169073000.0	9.56266833408e-08
Staphylococcus aureus W45757	1169034802.0	9.56235588583e-08
Clostridioides difficile CD18	1169026116.0	9.56228483695e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120008	1168972801.0	9.56184873615e-08
Sedimentibacter saalensis	1168800300.0	9.56043772944e-08
Escherichia coli O104:H4 str. 11-02913	1168597840.0	9.55878166705e-08
Giardia lamblia ATCC 50803	1168540380.0	9.55831166139e-08
Pseudomonas sp. NFPP04	1168402200.0	9.55718139022e-08
Staphylococcus aureus VET0114R	1168369010.0	9.55690990592e-08
Escherichia coli 6-175-07_S1_C3	1168225186.0	9.55573346851e-08
Salmonella enterica subsp. enterica serovar Montevideo str. CT_02035321	1168218678.0	9.55568023501e-08
Pseudomonas sp. NFACC48-1	1168109400.0	9.55478637358e-08
Filomicrobium insigne	1168093116.0	9.55465317532e-08
Roseinatronobacter thiooxidans	1168047600.0	9.55428086802e-08
Marinimicrobium agarilyticum DSM 16975	1167985800.0	9.55377536246e-08
Acinetobacter baumannii 1288284	1167874110.0	9.55286177158e-08
Staphylococcus aureus F36670	1167756748.0	9.55190178544e-08
Pseudoxanthomonas taiwanensis J19	1167660200.0	9.5511120516e-08
Robiginitalea myxolifaciens	1167612332.0	9.55072050564e-08
Aigarchaeota archaeon SCGC AAA471-I13	1167401800.0	9.5489984167e-08
Burkholderia sp. MSMB2042	1167289556.0	9.54808029427e-08
Mycobacterium tuberculosis MAL020152	1167283664.0	9.54803209947e-08
Leptotrichia wadei HMP_JCVI_SC0192	1167274776.0	9.54795939828e-08
Staphylococcus aureus F45759	1167270534.0	9.54792469998e-08
Staphylococcus aureus T63898	1167001470.0	9.54572383674e-08
[Eubacterium] cellulosolvens 6	1166984496.0	9.54558499449e-08
Epistrophe grossulariae	1166883900.0	9.54476214922e-08
Paenibacillus sp. RU5M	1166786966.0	9.54396925802e-08
Prevotella sp. HJM029	1166615400.0	9.54256589933e-08
Bordetella pertussis I002	1166552424.0	9.54205077444e-08
Staphylococcus aureus VET0055R	1166530204.0	9.54186902147e-08
Brucella suis bv. 1 str. 63/169	1166499948.0	9.54162153642e-08
Xanthomonas axonopodis pv. manihotis str. IBSBF 1411	1166420200.0	9.54096922157e-08
Escherichia coli 1-392-07_S4_C1	1166354262.0	9.5404298684e-08
Mycobacterium tuberculosis BTB04-416	1166225386.0	9.53937570117e-08
Staphylococcus aureus M0011	1166073482.0	9.53813317178e-08
Pseudomonas seleniipraecipitans	1165940460.0	9.53704509151e-08
Escherichia coli 3-073-06_S4_C3	1165917538.0	9.53685759638e-08
Rhodobacter aestuarii	1165913582.0	9.53682523749e-08
Aspergillus flavus AF70	1165912429.0	9.53681580629e-08
Spirotaenia minuta	1165842028.0	9.53623994711e-08
Clostridioides difficile P8	1165831486.0	9.5361537167e-08
Staphylococcus aureus WAMC6055	1165768462.0	9.53563819918e-08
Pseudomonas sp. NFACC47-1	1165682100.0	9.53493178379e-08
Helicobacter typhlonius	1165676717.0	9.53488775246e-08
Pseudomyrmex ferrugineus	1165634250.0	9.53454038507e-08
